nsa_name,temp_mean,temp_median,temp_min,temp_max
North Harford Road,31.47486601036835,31.42426204681395,30.6414566040039,31.1689701080322
North Roland Park/Poplar Hill,30.402979454037766,30.5031623840332,27.6720924377441,29.4218559265137
Northwest Community Action,31.507269573525218,31.4866428375244,29.8637466430664,31.4280261993408
O'Donnell Heights,31.86649161285802,31.731303215026898,31.5178604125977,31.6458568572998
Oakenshawe,32.03975875773329,31.9390048980713,31.1206760406494,31.5913391113281
Oaklee,31.574984200486252,31.5631809234619,31.043966293335,31.5269565582275
Old Goucher,33.05243685453398,33.0565357208252,32.5636177062988,32.8307609558105
Oldtown,32.983195087518475,32.9661064147949,32.5379829406738,32.9171943664551
Oliver,32.66863096502693,32.75493812561035,31.6606903076172,31.9272003173828
Orangeville,32.2965943270186,32.21919059753415,31.7990570068359,31.9505729675293
Orangeville Industrial Area,32.27081213038949,32.2397193908691,31.7056560516357,32.0446014404297
Orchard Ridge,31.85307160735494,31.8487482070923,30.6477737426758,31.5639667510986
Original Northwood,31.481269603571185,31.5586338043213,31.0873794555664,31.1702499389648
Otterbein,32.34294728854132,32.2025566101074,31.7982006072998,32.0677032470703
Overlea,30.979306300450308,30.9690132141113,29.1556835174561,30.7317867279053
Panway/Braddish Avenue,31.698382848770322,31.7112312316895,31.0360794067383,31.6234760284424
Park Circle,31.680937712807445,31.65838050842285,30.2023773193359,30.9047241210938
Parklane,31.53389765002863,31.5601329803467,30.4448795318604,30.9277305603027
Parkside,31.67186930706404,31.669079303741448,31.2382659912109,31.5442333221436
Parkview/Woodbrook,32.16415454175261,32.2142486572266,31.2993259429932,31.8531665802002
Patterson Park,32.64449907736774,32.6204967498779,31.732759475708,32.1723480224609
Patterson Park Neighborhood,33.04816773173737,33.136344909668,31.9333534240723,32.7338218688965
Patterson Place,33.46135226656656,33.6532497406006,32.3971977233887,32.9866561889648
Pen Lucy,31.251301419580322,31.2538051605225,30.8853702545166,31.0712032318115
Penn North,32.43826601886398,32.462073326110854,32.0770950317383,32.3794593811035
Penn-Fallsway,32.89707370533786,32.89319705963135,32.5816383361816,32.7237434387207
Penrose/Fayette Street Outreach,32.5691566841179,32.5593070983887,30.9004974365234,31.1099700927734
Perkins Homes,32.27600568092565,32.2910556793213,32.0851516723633,32.320671081543
Perring Loch,31.67521841166784,31.7226238250732,30.8553428649902,31.3677425384521
Pimlico Good Neighbors,31.890990335638904,31.91903495788575,31.0454196929932,31.3013401031494
Pleasant View Gardens,33.20251914461723,33.2357616424561,32.5537986755371,32.8274459838867
Poppleton,32.15787281484461,32.04060745239261,31.3808727264404,31.7742500305176
Port Covington,32.01305919821589,32.0272216796875,30.4406833648682,31.6188201904297
Pulaski Industrial Area,32.14831692604935,32.098050117492704,29.6198959350586,31.4777374267578
Purnell,29.186846903096068,29.3037052154541,28.306360244751,29.0874996185303
Radnor-Winston,31.017677222982332,30.9221096038818,30.6743297576904,30.7993507385254
Ramblewood,31.68436053257931,31.72086381912235,31.2125396728516,31.3145694732666
Reisterstown Station,31.516369395619638,31.3910160064697,30.1396369934082,30.493709564209
Remington,32.41341381508546,32.39726066589355,31.2321662902832,31.626579284668
