geoid10,name,population_2010
245102606056095,"Block 6095, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056096,"Block 6096, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056097,"Block 6097, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056098,"Block 6098, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056099,"Block 6099, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056100,"Block 6100, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056101,"Block 6101, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056102,"Block 6102, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056103,"Block 6103, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056104,"Block 6104, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056105,"Block 6105, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056106,"Block 6106, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056107,"Block 6107, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056108,"Block 6108, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056109,"Block 6109, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056110,"Block 6110, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056111,"Block 6111, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056112,"Block 6112, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056113,"Block 6113, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056114,"Block 6114, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056115,"Block 6115, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056116,"Block 6116, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056117,"Block 6117, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056118,"Block 6118, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056119,"Block 6119, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056120,"Block 6120, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056121,"Block 6121, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056122,"Block 6122, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056123,"Block 6123, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056124,"Block 6124, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056125,"Block 6125, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056126,"Block 6126, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056127,"Block 6127, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056128,"Block 6128, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056129,"Block 6129, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056130,"Block 6130, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056131,"Block 6131, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056132,"Block 6132, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056133,"Block 6133, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056134,"Block 6134, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056135,"Block 6135, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056136,"Block 6136, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056137,"Block 6137, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056138,"Block 6138, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056139,"Block 6139, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056140,"Block 6140, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056141,"Block 6141, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056142,"Block 6142, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056143,"Block 6143, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056144,"Block 6144, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056145,"Block 6145, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056146,"Block 6146, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056147,"Block 6147, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056148,"Block 6148, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056149,"Block 6149, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056150,"Block 6150, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056151,"Block 6151, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056152,"Block 6152, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056153,"Block 6153, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056154,"Block 6154, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056155,"Block 6155, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056156,"Block 6156, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056157,"Block 6157, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056158,"Block 6158, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056159,"Block 6159, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056160,"Block 6160, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056161,"Block 6161, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056162,"Block 6162, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056163,"Block 6163, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056164,"Block 6164, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056165,"Block 6165, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056166,"Block 6166, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056167,"Block 6167, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056168,"Block 6168, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056169,"Block 6169, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056170,"Block 6170, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056171,"Block 6171, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056172,"Block 6172, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056173,"Block 6173, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056174,"Block 6174, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056175,"Block 6175, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056176,"Block 6176, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056177,"Block 6177, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056178,"Block 6178, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",5
245102606056179,"Block 6179, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056180,"Block 6180, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056181,"Block 6181, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056182,"Block 6182, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056183,"Block 6183, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056184,"Block 6184, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056185,"Block 6185, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056186,"Block 6186, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056187,"Block 6187, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056188,"Block 6188, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056189,"Block 6189, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056190,"Block 6190, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056191,"Block 6191, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056192,"Block 6192, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056193,"Block 6193, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056194,"Block 6194, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056195,"Block 6195, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056196,"Block 6196, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056197,"Block 6197, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056198,"Block 6198, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056199,"Block 6199, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056200,"Block 6200, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056201,"Block 6201, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056202,"Block 6202, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056203,"Block 6203, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056204,"Block 6204, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056205,"Block 6205, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056206,"Block 6206, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056207,"Block 6207, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056208,"Block 6208, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056209,"Block 6209, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056210,"Block 6210, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056211,"Block 6211, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056212,"Block 6212, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056213,"Block 6213, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056214,"Block 6214, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056215,"Block 6215, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056216,"Block 6216, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056217,"Block 6217, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056218,"Block 6218, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056219,"Block 6219, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056220,"Block 6220, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056221,"Block 6221, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056222,"Block 6222, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056223,"Block 6223, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056224,"Block 6224, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056225,"Block 6225, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056226,"Block 6226, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056227,"Block 6227, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056228,"Block 6228, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056229,"Block 6229, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056230,"Block 6230, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056231,"Block 6231, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056232,"Block 6232, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056233,"Block 6233, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056234,"Block 6234, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056235,"Block 6235, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056236,"Block 6236, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056237,"Block 6237, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056238,"Block 6238, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056239,"Block 6239, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056240,"Block 6240, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056241,"Block 6241, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056242,"Block 6242, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056243,"Block 6243, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056244,"Block 6244, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056245,"Block 6245, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056246,"Block 6246, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056247,"Block 6247, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056248,"Block 6248, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056249,"Block 6249, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056250,"Block 6250, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056251,"Block 6251, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056252,"Block 6252, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056253,"Block 6253, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056254,"Block 6254, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056255,"Block 6255, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056256,"Block 6256, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056257,"Block 6257, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056258,"Block 6258, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056259,"Block 6259, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056260,"Block 6260, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056261,"Block 6261, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056262,"Block 6262, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056263,"Block 6263, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056264,"Block 6264, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056265,"Block 6265, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056266,"Block 6266, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056267,"Block 6267, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056268,"Block 6268, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056269,"Block 6269, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056270,"Block 6270, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056271,"Block 6271, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056272,"Block 6272, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056273,"Block 6273, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056274,"Block 6274, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056275,"Block 6275, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056276,"Block 6276, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056277,"Block 6277, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056278,"Block 6278, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056279,"Block 6279, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056280,"Block 6280, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056281,"Block 6281, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056282,"Block 6282, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056283,"Block 6283, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056284,"Block 6284, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056285,"Block 6285, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056286,"Block 6286, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056287,"Block 6287, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056288,"Block 6288, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056289,"Block 6289, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056290,"Block 6290, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056291,"Block 6291, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056292,"Block 6292, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056293,"Block 6293, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056294,"Block 6294, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056295,"Block 6295, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056296,"Block 6296, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056297,"Block 6297, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056298,"Block 6298, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056299,"Block 6299, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056300,"Block 6300, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056301,"Block 6301, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056302,"Block 6302, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056303,"Block 6303, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056304,"Block 6304, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102606056305,"Block 6305, Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",0
245102607001000,"Block 1000, Block Group 1, Census Tract 2607, Baltimore city, Maryland",2
245102607001001,"Block 1001, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001002,"Block 1002, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001003,"Block 1003, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001004,"Block 1004, Block Group 1, Census Tract 2607, Baltimore city, Maryland",15
245102607001005,"Block 1005, Block Group 1, Census Tract 2607, Baltimore city, Maryland",40
245102607001006,"Block 1006, Block Group 1, Census Tract 2607, Baltimore city, Maryland",6
245102607001007,"Block 1007, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001008,"Block 1008, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001009,"Block 1009, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001010,"Block 1010, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001011,"Block 1011, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001012,"Block 1012, Block Group 1, Census Tract 2607, Baltimore city, Maryland",61
245102607001013,"Block 1013, Block Group 1, Census Tract 2607, Baltimore city, Maryland",17
245102607001014,"Block 1014, Block Group 1, Census Tract 2607, Baltimore city, Maryland",38
245102607001015,"Block 1015, Block Group 1, Census Tract 2607, Baltimore city, Maryland",13
245102607001016,"Block 1016, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001017,"Block 1017, Block Group 1, Census Tract 2607, Baltimore city, Maryland",73
245102607001018,"Block 1018, Block Group 1, Census Tract 2607, Baltimore city, Maryland",82
245102607001019,"Block 1019, Block Group 1, Census Tract 2607, Baltimore city, Maryland",54
245102607001020,"Block 1020, Block Group 1, Census Tract 2607, Baltimore city, Maryland",48
245102607001021,"Block 1021, Block Group 1, Census Tract 2607, Baltimore city, Maryland",62
245102607001022,"Block 1022, Block Group 1, Census Tract 2607, Baltimore city, Maryland",68
245102607001023,"Block 1023, Block Group 1, Census Tract 2607, Baltimore city, Maryland",103
245102607001024,"Block 1024, Block Group 1, Census Tract 2607, Baltimore city, Maryland",93
245102607001025,"Block 1025, Block Group 1, Census Tract 2607, Baltimore city, Maryland",45
245102607001026,"Block 1026, Block Group 1, Census Tract 2607, Baltimore city, Maryland",48
245102607001027,"Block 1027, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001028,"Block 1028, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001029,"Block 1029, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001030,"Block 1030, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001031,"Block 1031, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001032,"Block 1032, Block Group 1, Census Tract 2607, Baltimore city, Maryland",36
245102607001033,"Block 1033, Block Group 1, Census Tract 2607, Baltimore city, Maryland",131
245102607001034,"Block 1034, Block Group 1, Census Tract 2607, Baltimore city, Maryland",78
245102607001035,"Block 1035, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001036,"Block 1036, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001037,"Block 1037, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001038,"Block 1038, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001039,"Block 1039, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001040,"Block 1040, Block Group 1, Census Tract 2607, Baltimore city, Maryland",0
245102607001041,"Block 1041, Block Group 1, Census Tract 2607, Baltimore city, Maryland",3
245102607002000,"Block 2000, Block Group 2, Census Tract 2607, Baltimore city, Maryland",45
245102607002001,"Block 2001, Block Group 2, Census Tract 2607, Baltimore city, Maryland",91
245102607002002,"Block 2002, Block Group 2, Census Tract 2607, Baltimore city, Maryland",101
245102607002003,"Block 2003, Block Group 2, Census Tract 2607, Baltimore city, Maryland",130
245102607002004,"Block 2004, Block Group 2, Census Tract 2607, Baltimore city, Maryland",0
245102607002005,"Block 2005, Block Group 2, Census Tract 2607, Baltimore city, Maryland",0
245102607002006,"Block 2006, Block Group 2, Census Tract 2607, Baltimore city, Maryland",64
245102607002007,"Block 2007, Block Group 2, Census Tract 2607, Baltimore city, Maryland",78
245102607002008,"Block 2008, Block Group 2, Census Tract 2607, Baltimore city, Maryland",126
245102607002009,"Block 2009, Block Group 2, Census Tract 2607, Baltimore city, Maryland",103
245102607002010,"Block 2010, Block Group 2, Census Tract 2607, Baltimore city, Maryland",135
245102607002011,"Block 2011, Block Group 2, Census Tract 2607, Baltimore city, Maryland",113
245102607002012,"Block 2012, Block Group 2, Census Tract 2607, Baltimore city, Maryland",106
245102607002013,"Block 2013, Block Group 2, Census Tract 2607, Baltimore city, Maryland",52
245102608001000,"Block 1000, Block Group 1, Census Tract 2608, Baltimore city, Maryland",1
245102608001001,"Block 1001, Block Group 1, Census Tract 2608, Baltimore city, Maryland",2
245102608001002,"Block 1002, Block Group 1, Census Tract 2608, Baltimore city, Maryland",57
245102608001003,"Block 1003, Block Group 1, Census Tract 2608, Baltimore city, Maryland",196
245102608001004,"Block 1004, Block Group 1, Census Tract 2608, Baltimore city, Maryland",145
245102608001005,"Block 1005, Block Group 1, Census Tract 2608, Baltimore city, Maryland",32
245102608001006,"Block 1006, Block Group 1, Census Tract 2608, Baltimore city, Maryland",61
245102608001007,"Block 1007, Block Group 1, Census Tract 2608, Baltimore city, Maryland",120
245102608001008,"Block 1008, Block Group 1, Census Tract 2608, Baltimore city, Maryland",31
245102608001009,"Block 1009, Block Group 1, Census Tract 2608, Baltimore city, Maryland",29
245102608001010,"Block 1010, Block Group 1, Census Tract 2608, Baltimore city, Maryland",39
245102608001011,"Block 1011, Block Group 1, Census Tract 2608, Baltimore city, Maryland",106
245102608001012,"Block 1012, Block Group 1, Census Tract 2608, Baltimore city, Maryland",32
245102608001013,"Block 1013, Block Group 1, Census Tract 2608, Baltimore city, Maryland",65
245102608001014,"Block 1014, Block Group 1, Census Tract 2608, Baltimore city, Maryland",29
245102608001015,"Block 1015, Block Group 1, Census Tract 2608, Baltimore city, Maryland",40
245102608001016,"Block 1016, Block Group 1, Census Tract 2608, Baltimore city, Maryland",117
245102608001017,"Block 1017, Block Group 1, Census Tract 2608, Baltimore city, Maryland",26
245102608001018,"Block 1018, Block Group 1, Census Tract 2608, Baltimore city, Maryland",21
245102608001019,"Block 1019, Block Group 1, Census Tract 2608, Baltimore city, Maryland",38
245102608001020,"Block 1020, Block Group 1, Census Tract 2608, Baltimore city, Maryland",165
245102608001021,"Block 1021, Block Group 1, Census Tract 2608, Baltimore city, Maryland",12
245102608001022,"Block 1022, Block Group 1, Census Tract 2608, Baltimore city, Maryland",45
245102608001023,"Block 1023, Block Group 1, Census Tract 2608, Baltimore city, Maryland",3
245102608002000,"Block 2000, Block Group 2, Census Tract 2608, Baltimore city, Maryland",67
245102608002001,"Block 2001, Block Group 2, Census Tract 2608, Baltimore city, Maryland",45
245102608002002,"Block 2002, Block Group 2, Census Tract 2608, Baltimore city, Maryland",131
245102608002003,"Block 2003, Block Group 2, Census Tract 2608, Baltimore city, Maryland",103
245102608002004,"Block 2004, Block Group 2, Census Tract 2608, Baltimore city, Maryland",58
245102608002005,"Block 2005, Block Group 2, Census Tract 2608, Baltimore city, Maryland",8
245102608002006,"Block 2006, Block Group 2, Census Tract 2608, Baltimore city, Maryland",97
245102608002007,"Block 2007, Block Group 2, Census Tract 2608, Baltimore city, Maryland",87
245102608002008,"Block 2008, Block Group 2, Census Tract 2608, Baltimore city, Maryland",169
245102608002009,"Block 2009, Block Group 2, Census Tract 2608, Baltimore city, Maryland",22
245102608002010,"Block 2010, Block Group 2, Census Tract 2608, Baltimore city, Maryland",121
245102608002011,"Block 2011, Block Group 2, Census Tract 2608, Baltimore city, Maryland",26
245102608002012,"Block 2012, Block Group 2, Census Tract 2608, Baltimore city, Maryland",104
245102608002013,"Block 2013, Block Group 2, Census Tract 2608, Baltimore city, Maryland",34
245102608002014,"Block 2014, Block Group 2, Census Tract 2608, Baltimore city, Maryland",23
245102608002015,"Block 2015, Block Group 2, Census Tract 2608, Baltimore city, Maryland",28
245102608002016,"Block 2016, Block Group 2, Census Tract 2608, Baltimore city, Maryland",74
245102608002017,"Block 2017, Block Group 2, Census Tract 2608, Baltimore city, Maryland",38
245102609001000,"Block 1000, Block Group 1, Census Tract 2609, Baltimore city, Maryland",13
245102609001001,"Block 1001, Block Group 1, Census Tract 2609, Baltimore city, Maryland",0
245102609001002,"Block 1002, Block Group 1, Census Tract 2609, Baltimore city, Maryland",25
245102609001003,"Block 1003, Block Group 1, Census Tract 2609, Baltimore city, Maryland",4
245102609001004,"Block 1004, Block Group 1, Census Tract 2609, Baltimore city, Maryland",31
245102609001005,"Block 1005, Block Group 1, Census Tract 2609, Baltimore city, Maryland",30
