STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,15_mean
"24","510","150800","6004","245101508006004",Block 6004,G5040,U,"04843",U,S,"8600","0","+39.3259358","-076.6804231",0.634609567434424
"24","510","280500","1005","245102805001005",Block 1005,G5040,U,"04843",U,S,"3274","0","+39.2948843","-076.5952544",0.224602724177071
"24","510","150300","3002","245101503003002",Block 3002,G5040,U,"04843",U,S,"9172","0","+39.3089104","-076.6586288",0.001762435807834
"24","510","280403","3010","245102804033010",Block 3010,G5040,U,"04843",U,S,"23889","0","+39.2841530","-076.7100280",0.421781962577930
"24","510","260203","1025","245102602031025",Block 1025,G5040,U,"04843",U,S,"11863","0","+39.3191588","-076.5496884",0.159270688115788
"24","510","260900","3009","245102609003009",Block 3009,G5040,U,"04843",U,S,"9144","0","+39.2789444","-076.5680817",0.058934105573337
"24","510","030200","1032","245100302001032",Block 1032,G5040,U,"04843",U,S,"2803","0","+39.2879421","-076.6010587",0.000000000000000
"24","510","200800","1010","245102008001010",Block 1010,G5040,U,"04843",U,S,"8402","0","+39.2810855","-076.6791901",0.136014859695288
"24","510","180100","2022","245101801002022",Block 2022,G5040,U,"04843",U,S,"2114","0","+39.2894549","-076.6334764",0.150665670723670
"24","510","260605","3004","245102606053004",Block 3004,G5040,U,"04843",U,S,"7289","0","+39.2802479","-076.5439580",0.065750560881093
"24","510","250500","2020","245102505002020",Block 2020,G5040,U,"04843",U,S,"43765","0","+39.2179637","-076.5852106",0.022150420760341
"24","510","120100","3001","245101201003001",Block 3001,G5040,U,"04843",U,S,"19776","0","+39.3371009","-076.6201984",0.523562546098591
"24","510","260800","1003","245102608001003",Block 1003,G5040,U,"04843",U,S,"12288","0","+39.2921840","-076.5684723",0.031257324754077
"24","510","190300","1007","245101903001007",Block 1007,G5040,U,"04843",U,S,"3775","0","+39.2859821","-076.6447234",0.248074225383309
"24","510","260605","3001","245102606053001",Block 3001,G5040,U,"04843",U,S,"17882","0","+39.2803924","-076.5452104",0.199528223459972
"24","510","270402","2002","245102704022002",Block 2002,G5040,U,"04843",U,S,"11880","0","+39.3489622","-076.5506789",0.209364344480245
"24","510","280500","2024","245102805002024",Block 2024,G5040,U,"04843",U,S,"23047","0","+39.2940963","-076.6079566",0.054066256560754
"24","510","260203","1027","245102602031027",Block 1027,G5040,U,"04843",U,S,"2402","0","+39.3191817","-076.5514411",0.052024910068464
"24","510","170300","1012","245101703001012",Block 1012,G5040,U,"04843",U,S,"8272","0","+39.2985717","-076.6297996",0.491298196761806
"24","510","080302","3006","245100803023006",Block 3006,G5040,U,"04843",U,S,"3313","0","+39.3055560","-076.5791914",0.051347485908186
"24","510","250401","1037","245102504011037",Block 1037,G5040,U,"04843",U,S,"5790","0","+39.2381313","-076.6054485",0.237778169974489
"24","510","120201","1015","245101202011015",Block 1015,G5040,U,"04843",U,S,"2127","0","+39.3283451","-076.6116546",0.473573862147287
"24","510","260202","3009","245102602023009",Block 3009,G5040,U,"04843",U,S,"6007","0","+39.3237246","-076.5577096",0.097831802295011
"24","510","280101","2038","245102801012038",Block 2038,G5040,U,"04843",U,S,"42631","0","+39.3506128","-076.6964152",0.057537070776634
"24","510","100200","2017","245101002002017",Block 2017,G5040,U,"04843",U,S,"2359","0","+39.2992155","-076.6032584",0.154685468940796
"24","510","271002","2002","245102710022002",Block 2002,G5040,U,"04843",U,S,"4325","0","+39.3473807","-076.6071590",0.066483363048568
"24","510","271900","2020","245102719002020",Block 2020,G5040,U,"04843",U,S,"1821","0","+39.3563410","-076.6763595",0.154203223831871
"24","510","160200","3009","245101602003009",Block 3009,G5040,U,"04843",U,S,"8842","0","+39.2947862","-076.6395610",0.322860625420309
"24","510","271002","3005","245102710023005",Block 3005,G5040,U,"04843",U,S,"9871","0","+39.3484893","-076.6050629",0.639443618362853
"24","510","070300","2001","245100703002001",Block 2001,G5040,U,"04843",U,S,"7402","0","+39.3014041","-076.5849425",0.103381618256220
"24","510","260501","1007","245102605011007",Block 1007,G5040,U,"04843",U,S,"6222","0","+39.2898421","-076.5403521",0.045598423315815
"24","510","250401","2002","245102504012002",Block 2002,G5040,U,"04843",U,S,"9978","0","+39.2372591","-076.6063758",0.181689511323004
"24","510","120500","2022","245101205002022",Block 2022,G5040,U,"04843",U,S,"28502","0","+39.3064375","-076.6101325",0.140393141217890
"24","510","260403","2017","245102604032017",Block 2017,G5040,U,"04843",U,S,"1219","0","+39.3101820","-076.5385252",0.001982311680390
"24","510","030200","1023","245100302001023",Block 1023,G5040,U,"04843",U,S,"3140","0","+39.2889538","-076.6050158",0.106585019524317
"24","510","130100","1008","245101301001008",Block 1008,G5040,U,"04843",U,S,"22902","0","+39.3155491","-076.6309007",0.221645699541982
"24","510","271002","1000","245102710021000",Block 1000,G5040,U,"04843",U,S,"14069","0","+39.3534628","-076.5988576",0.262775216937646
"24","510","130700","5004","245101307005004",Block 5004,G5040,U,"04843",U,S,"9673","0","+39.3425221","-076.6395071",0.240638116001882
"24","510","270802","5022","245102708025022",Block 5022,G5040,U,"04843",U,S,"3890","0","+39.3624397","-076.5913013",0.355822506687046
"24","510","250500","5008","245102505005008",Block 5008,G5040,U,"04843",U,S,"4359","0","+39.2316546","-076.5964365",0.098719123633341
"24","510","151300","2009","245101513002009",Block 2009,G5040,U,"04843",U,S,"3361","0","+39.3362753","-076.6578809",0.033444816053512
"24","510","130806","1010","245101308061010",Block 1010,G5040,U,"04843",U,S,"9124","0","+39.3319970","-076.6502426",0.131970184513869
"24","510","270301","4012","245102703014012",Block 4012,G5040,U,"04843",U,S,"18175","0","+39.3507322","-076.5711500",0.450246899696359
"24","510","260403","2021","245102604032021",Block 2021,G5040,U,"04843",U,S,"10135","0","+39.3053873","-076.5441296",0.000953376235264
"24","510","040100","1049","245100401001049",Block 1049,G5040,U,"04843",U,S,"13173","0","+39.2882758","-076.6078945",0.146512447986459
"24","510","151100","2017","245101511002017",Block 2017,G5040,U,"04843",U,S,"9588","0","+39.3321386","-076.6675802",0.267171208186364
"24","510","160801","2014","245101608012014",Block 2014,G5040,U,"04843",U,S,"4865","0","+39.2987807","-076.6826147",0.317385740751351
"24","510","271503","1021","245102715031021",Block 1021,G5040,U,"04843",U,S,"4822","0","+39.3456029","-076.6413515",0.100518194602300
"24","510","160801","3009","245101608013009",Block 3009,G5040,U,"04843",U,S,"3332","0","+39.2966392","-076.6853702",0.079432347283018
"24","510","270701","1009","245102707011009",Block 1009,G5040,U,"04843",U,S,"28595","0","+39.3695618","-076.5624884",0.206272680313569
"24","510","080200","1051","245100802001051",Block 1051,G5040,U,"04843",U,S,"388","0","+39.3116736","-076.5814191",0.000000000000000
"24","510","150600","5023","245101506005023",Block 5023,G5040,U,"04843",U,S,"8250","0","+39.3097068","-076.6733439",0.306132102032772
"24","510","250301","2044","245102503012044",Block 2044,G5040,U,"04843",U,S,"6034","0","+39.2628473","-076.6415345",0.097818556891482
"24","510","240100","2032","245102401002032",Block 2032,G5040,U,"04843",U,S,"36197","0","+39.2662639","-076.5900346",0.000238709429022
"24","510","270102","4014","245102701024014",Block 4014,G5040,U,"04843",U,S,"8599","0","+39.3373513","-076.5597870",0.387225031332383
"24","510","280500","2022","245102805002022",Block 2022,G5040,U,"04843",U,S,"4385","0","+39.2972757","-076.6106217",0.032106300464111
"24","510","271200","6020","245102712006020",Block 6020,G5040,U,"04843",U,S,"2714","0","+39.3671806","-076.6194626",0.299544847883372
"24","510","250401","3029","245102504013029",Block 3029,G5040,U,"04843",U,S,"2781","0","+39.2366598","-076.6102212",0.059442662389735
"24","510","250500","5010","245102505005010",Block 5010,G5040,U,"04843",U,S,"7742","0","+39.2326695","-076.5949306",0.259930873916905
"24","510","120300","1003","245101203001003",Block 1003,G5040,U,"04843",U,S,"8713","0","+39.3227069","-076.6142146",0.176632434334709
"24","510","250500","2035","245102505002035",Block 2035,G5040,U,"04843",U,S,"102520","0","+39.2120060","-076.5844497",0.000040780816704
"24","510","270401","4007","245102704014007",Block 4007,G5040,U,"04843",U,S,"23049","0","+39.3422748","-076.5545363",0.415776300887880
"24","510","270805","1011","245102708051011",Block 1011,G5040,U,"04843",U,S,"12336","0","+39.3603161","-076.5999833",0.366943804316720
"24","510","272005","2005","245102720052005",Block 2005,G5040,U,"04843",U,S,"22144","0","+39.3694013","-076.7032331",0.248860123404487
"24","510","270402","4003","245102704024003",Block 4003,G5040,U,"04843",U,S,"24768","0","+39.3538196","-076.5521930",0.248755640409148
"24","510","220100","4012","245102201004012",Block 4012,G5040,U,"04843",U,S,"7819","0","+39.2797479","-076.6119397",0.175528248520429
"24","510","260302","1000","245102603021000",Block 1000,G5040,U,"04843",U,S,"75450","0","+39.3198664","-076.5572304",0.504594193904289
"24","510","130803","3017","245101308033017",Block 3017,G5040,U,"04843",U,S,"12488","0","+39.3370737","-076.6401004",0.169790124467127
"24","510","080302","3003","245100803023003",Block 3003,G5040,U,"04843",U,S,"3695","0","+39.3055358","-076.5768639",0.032031780353506
"24","510","250301","1035","245102503011035",Block 1035,G5040,U,"04843",U,S,"57895","0","+39.2608547","-076.6335978",0.133098599460454
"24","510","272004","1000","245102720041000",Block 1000,G5040,U,"04843",U,S,"54832","0","+39.3711239","-076.6841768",0.574959715475188
"24","510","260605","6119","245102606056119",Block 6119,G5040,U,"04843",U,S,"6947","0","+39.2685016","-076.5301875",0.177528961660914
"24","510","271501","2003","245102715012003",Block 2003,G5040,U,"04843",U,S,"5866","0","+39.3671445","-076.6515010",0.098214992793449
"24","510","020100","2000","245100201002000",Block 2000,G5040,U,"04843",U,S,"12679","0","+39.2886846","-076.5876499",0.101880958138240
"24","510","151100","2028","245101511002028",Block 2028,G5040,U,"04843",U,S,"1261","0","+39.3344311","-076.6718568",0.038209526614150
"24","510","271200","5032","245102712005032",Block 5032,G5040,U,"04843",U,S,"10600","0","+39.3618106","-076.6220821",0.477813904980588
"24","510","270600","3014","245102706003014",Block 3014,G5040,U,"04843",U,S,"7000","0","+39.3563910","-076.5709777",0.496539631513928
"24","510","271700","5011","245102717005011",Block 5011,G5040,U,"04843",U,S,"5419","0","+39.3501529","-076.6697788",0.168009600548603
"24","510","260605","2017","245102606052017",Block 2017,G5040,U,"04843",U,S,"5716","0","+39.2760891","-076.5429192",0.070799336865715
"24","510","280500","4001","245102805004001",Block 4001,G5040,U,"04843",U,S,"13051","0","+39.2942551","-076.6023253",0.100133112191511
"24","510","250206","2027","245102502062027",Block 2027,G5040,U,"04843",U,S,"4425","0","+39.2577831","-076.6641020",0.003968670600340
"24","510","250103","1013","245102501031013",Block 1013,G5040,U,"04843",U,S,"2997","0","+39.2725881","-076.6707746",0.000000000000000
"24","510","280402","2009","245102804022009",Block 2009,G5040,U,"04843",U,S,"3398","0","+39.2980985","-076.6864558",0.036364630611910
"24","510","250207","1005","245102502071005",Block 1005,G5040,U,"04843",U,S,"4402","0","+39.2547749","-076.6236159",0.023572363145233
"24","510","130300","3001","245101303003001",Block 3001,G5040,U,"04843",U,S,"7156","0","+39.3134641","-076.6456136",0.107884248380438
"24","510","260605","4011","245102606054011",Block 4011,G5040,U,"04843",U,S,"3323","0","+39.2605679","-076.5339020",0.080329931497274
"24","510","200100","2000","245102001002000",Block 2000,G5040,U,"04843",U,S,"11839","0","+39.2916692","-076.6462851",0.113221168937159
"24","510","271102","2014","245102711022014",Block 2014,G5040,U,"04843",U,S,"28586","0","+39.3414138","-076.6101447",0.610148892889406
"24","510","150300","3007","245101503003007",Block 3007,G5040,U,"04843",U,S,"19192","0","+39.3055141","-076.6563241",0.397659827851631
"24","510","170200","1001","245101702001001",Block 1001,G5040,U,"04843",U,S,"1224","0","+39.3026992","-076.6256510",0.000000000000000
"24","510","271001","2004","245102710012004",Block 2004,G5040,U,"04843",U,S,"24801","0","+39.3430712","-076.6056532",0.451783647308702
"24","510","280404","2001","245102804042001",Block 2001,G5040,U,"04843",U,S,"4953","0","+39.2932234","-076.6960425",0.016321170621893
"24","510","040100","2050","245100401002050",Block 2050,G5040,U,"04843",U,S,"4365","0","+39.2894533","-076.6216745",0.003938013538252
"24","510","250303","2003","245102503032003",Block 2003,G5040,U,"04843",U,S,"6079","0","+39.2662443","-076.6495909",0.126885631753504
"24","510","271501","4022","245102715014022",Block 4022,G5040,U,"04843",U,S,"6777","0","+39.3612904","-076.6681761",0.512014914120437
"24","510","270402","1005","245102704021005",Block 1005,G5040,U,"04843",U,S,"15093","0","+39.3517810","-076.5480344",0.309426784527122
"24","510","200600","1027","245102006001027",Block 1027,G5040,U,"04843",U,S,"8555","0","+39.2823217","-076.6653603",0.059985011892737
"24","510","280401","3012","245102804013012",Block 3012,G5040,U,"04843",U,S,"5267","0","+39.2922255","-076.7070567",0.310276087148276
"24","510","130600","1025","245101306001025",Block 1025,G5040,U,"04843",U,S,"14965","0","+39.3198856","-076.6294542",0.454706883063665
"24","510","170300","1004","245101703001004",Block 1004,G5040,U,"04843",U,S,"9014","0","+39.2991599","-076.6332898",0.182382223504798
"24","510","270805","5013","245102708055013",Block 5013,G5040,U,"04843",U,S,"947","0","+39.3635392","-076.6099559",0.008331699666732
"24","510","200600","3007","245102006003007",Block 3007,G5040,U,"04843",U,S,"4682","0","+39.2865677","-076.6695867",0.085254553390738
"24","510","120400","1000","245101204001000",Block 1000,G5040,U,"04843",U,S,"8923","0","+39.3147520","-076.6103676",0.084791092148395
"24","510","272006","1008","245102720061008",Block 1008,G5040,U,"04843",U,S,"4630","0","+39.3567931","-076.6996143",0.387264444399847
"24","510","250103","4000","245102501034000",Block 4000,G5040,U,"04843",U,S,"12923","0","+39.2761511","-076.6789062",0.290787534596168
"24","510","190100","1020","245101901001020",Block 1020,G5040,U,"04843",U,S,"12914","0","+39.2926740","-076.6405122",0.211734235044426
"24","510","260301","2002","245102603012002",Block 2002,G5040,U,"04843",U,S,"7602","0","+39.3232135","-076.5633381",0.156389011096446
"24","510","271200","5015","245102712005015",Block 5015,G5040,U,"04843",U,S,"34887","0","+39.3626169","-076.6180009",0.637588414504240
"24","510","160400","2012","245101604002012",Block 2012,G5040,U,"04843",U,S,"9820","0","+39.2981592","-076.6479332",0.105703364493055
"24","510","280500","1009","245102805001009",Block 1009,G5040,U,"04843",U,S,"5958","0","+39.2943398","-076.5966569",0.131534622582658
"24","510","140300","2003","245101403002003",Block 2003,G5040,U,"04843",U,S,"7158","0","+39.3098627","-076.6415758",0.084931862426995
"24","510","260302","6026","245102603026026",Block 6026,G5040,U,"04843",U,S,"1621","0","+39.3149276","-076.5730317",0.036090742438130
"24","510","270803","3004","245102708033004",Block 3004,G5040,U,"04843",U,S,"3684","0","+39.3633470","-076.5865004",0.379244235911407
"24","510","040100","2033","245100401002033",Block 2033,G5040,U,"04843",U,S,"8611","0","+39.2913419","-076.6188484",0.027870992802961
"24","510","200600","1005","245102006001005",Block 1005,G5040,U,"04843",U,S,"1526","0","+39.2933540","-076.6722990",0.273789243124848
"24","510","040100","1050","245100401001050",Block 1050,G5040,U,"04843",U,S,"9966","0","+39.2882105","-076.6094706",0.037456535317094
"24","510","260900","1024","245102609001024",Block 1024,G5040,U,"04843",U,S,"8985","0","+39.2830882","-076.5664672",0.062068965517241
"24","510","190200","1013","245101902001013",Block 1013,G5040,U,"04843",U,S,"7024","0","+39.2867900","-076.6387729",0.185414958067674
"24","510","200500","5001","245102005005001",Block 5001,G5040,U,"04843",U,S,"1982","0","+39.2807343","-076.6597912",0.001641343087601
"24","510","200200","5018","245102002005018",Block 5018,G5040,U,"04843",U,S,"32326","0","+39.2922802","-076.6593801",0.083788397866274
"24","510","240200","2014","245102402002014",Block 2014,G5040,U,"04843",U,S,"8195","0","+39.2733584","-076.6080166",0.074628726901712
"24","510","280402","2007","245102804022007",Block 2007,G5040,U,"04843",U,S,"3022","0","+39.2990172","-076.6871654",0.184613492405141
"24","510","260302","5017","245102603025017",Block 5017,G5040,U,"04843",U,S,"3574","0","+39.3155112","-076.5684436",0.192075707154742
"24","510","200701","5014","245102007015014",Block 5014,G5040,U,"04843",U,S,"3796","0","+39.2930661","-076.6781194",0.044644605443509
"24","510","280404","2004","245102804042004",Block 2004,G5040,U,"04843",U,S,"15927","0","+39.2927798","-076.6946353",0.000431660551476
"24","510","160802","3024","245101608023024",Block 3024,G5040,U,"04843",U,S,"3985","0","+39.2975915","-076.6792936",0.054531042361224
"24","510","250401","1017","245102504011017",Block 1017,G5040,U,"04843",U,S,"9363","0","+39.2384138","-076.6021522",0.215333935286705
"24","510","230200","1008","245102302001008",Block 1008,G5040,U,"04843",U,S,"4369","0","+39.2762123","-076.6140523",0.042868990154592
"24","510","270501","1048","245102705011048",Block 1048,G5040,U,"04843",U,S,"13676","0","+39.3597187","-076.5321126",0.344218528154997
"24","510","160500","1006","245101605001006",Block 1006,G5040,U,"04843",U,S,"24425","0","+39.3053900","-076.6601166",0.571732870798291
"24","510","151300","5013","245101513005013",Block 5013,G5040,U,"04843",U,S,"6591","0","+39.3391419","-076.6700988",0.466165731525080
"24","510","250207","2012","245102502072012",Block 2012,G5040,U,"04843",U,S,"11504","0","+39.2504218","-076.6230534",0.008423177871997
"24","510","260605","6092","245102606056092",Block 6092,G5040,U,"04843",U,S,"25308","0","+39.2661954","-076.5594192",0.011905373754580
"24","510","010100","2003","245100101002003",Block 2003,G5040,U,"04843",U,S,"6967","0","+39.2817874","-076.5737368",0.050849491905156
"24","510","110200","1001","245101102001001",Block 1001,G5040,U,"04843",U,S,"15747","0","+39.3074959","-076.6197268",0.101167544734249
"24","510","260700","1006","245102607001006",Block 1006,G5040,U,"04843",U,S,"11624","0","+39.2910514","-076.5621681",0.120135242068916
"24","510","260301","2006","245102603012006",Block 2006,G5040,U,"04843",U,S,"9999","0","+39.3222965","-076.5647102",0.083899320815022
"24","510","280302","2006","245102803022006",Block 2006,G5040,U,"04843",U,S,"15133","0","+39.3182374","-076.6910380",0.483150068455725
"24","510","140300","1007","245101403001007",Block 1007,G5040,U,"04843",U,S,"4757","0","+39.3096545","-076.6377595",0.217112717327603
"24","510","240100","1041","245102401001041",Block 1041,G5040,U,"04843",U,S,"692","0","+39.2657421","-076.5841357",0.000000000000000
"24","510","210100","1027","245102101001027",Block 1027,G5040,U,"04843",U,S,"14726","0","+39.2789733","-076.6282364",0.059974508467732
"24","510","150200","1010","245101502001010",Block 1010,G5040,U,"04843",U,S,"7570","0","+39.3047853","-076.6450895",0.128895271058090
"24","510","080800","2014","245100808002014",Block 2014,G5040,U,"04843",U,S,"3339","0","+39.3041971","-076.5930975",0.172969363052008
"24","510","270200","2001","245102702002001",Block 2001,G5040,U,"04843",U,S,"97401","0","+39.3416766","-076.5786382",0.888195031314205
"24","510","080800","1000","245100808001000",Block 1000,G5040,U,"04843",U,S,"18055","0","+39.3050760","-076.5891203",0.112848115595990
"24","510","160600","4004","245101606004004",Block 4004,G5040,U,"04843",U,S,"12926","0","+39.2948153","-076.6658409",0.255175388154112
"24","510","151100","5009","245101511005009",Block 5009,G5040,U,"04843",U,S,"23116","0","+39.3319350","-076.6773644",0.355073512270802
"24","510","280402","2006","245102804022006",Block 2006,G5040,U,"04843",U,S,"7754","0","+39.2988625","-076.6885817",0.140012221862756
"24","510","270902","1018","245102709021018",Block 1018,G5040,U,"04843",U,S,"10364","0","+39.3498390","-076.5838387",0.426495374022807
"24","510","260302","2008","245102603022008",Block 2008,G5040,U,"04843",U,S,"6585","0","+39.3176440","-076.5598631",0.155704167724823
"24","510","150900","1014","245101509001014",Block 1014,G5040,U,"04843",U,S,"15807","0","+39.3230959","-076.6837623",0.502374543018021
"24","510","270501","1029","245102705011029",Block 1029,G5040,U,"04843",U,S,"1762","0","+39.3673633","-076.5299576",0.508724761452897
"24","510","160100","1005","245101601001005",Block 1005,G5040,U,"04843",U,S,"856","0","+39.3014835","-076.6358855",0.022142624552263
"24","510","150500","1002","245101505001002",Block 1002,G5040,U,"04843",U,S,"24089","0","+39.3254012","-076.6590769",0.099231312169026
"24","510","270102","4019","245102701024019",Block 4019,G5040,U,"04843",U,S,"11619","0","+39.3369958","-076.5625117",0.404610365726896
"24","510","210100","1090","245102101001090",Block 1090,G5040,U,"04843",U,S,"1068","0","+39.2697753","-076.6330875",0.000000000000000
"24","510","030200","2038","245100302002038",Block 2038,G5040,U,"04843",U,S,"14883","0","+39.2837433","-076.6011316",0.019433051794420
"24","510","250101","2034","245102501012034",Block 2034,G5040,U,"04843",U,S,"656","0","+39.2751178","-076.6942750",0.093758865248227
"24","510","270502","1023","245102705021023",Block 1023,G5040,U,"04843",U,S,"97902","0","+39.3559911","-076.5376601",0.572031184015108
"24","510","150600","3002","245101506003002",Block 3002,G5040,U,"04843",U,S,"16052","0","+39.3076630","-076.6666051",0.211666579844530
"24","510","270701","1002","245102707011002",Block 1002,G5040,U,"04843",U,S,"72225","0","+39.3701792","-076.5697415",0.420010446228937
"24","510","080600","2007","245100806002007",Block 2007,G5040,U,"04843",U,S,"5747","0","+39.3109281","-076.5956978",0.094408251022487
"24","510","160700","4010","245101607004010",Block 4010,G5040,U,"04843",U,S,"6870","0","+39.3022558","-076.6713456",0.377635618550427
"24","510","260605","1000","245102606051000",Block 1000,G5040,U,"04843",U,S,"29362","0","+39.2837902","-076.5312528",0.156325485242487
"24","510","270903","2000","245102709032000",Block 2000,G5040,U,"04843",U,S,"95261","0","+39.3435365","-076.5955900",0.503271562616119
"24","510","271200","6023","245102712006023",Block 6023,G5040,U,"04843",U,S,"3452","0","+39.3683704","-076.6206678",0.567003095141973
"24","510","272003","4022","245102720034022",Block 4022,G5040,U,"04843",U,S,"985","0","+39.3576545","-076.6917582",0.392132817658711
"24","510","080101","1015","245100801011015",Block 1015,G5040,U,"04843",U,S,"1543","0","+39.3279305","-076.5781642",0.315424923206649
"24","510","260301","2004","245102603012004",Block 2004,G5040,U,"04843",U,S,"8313","0","+39.3227762","-076.5640044",0.055670425715020
"24","510","240300","3008","245102403003008",Block 3008,G5040,U,"04843",U,S,"1450","0","+39.2735894","-076.6103511",0.000000000000000
"24","510","010400","1007","245100104001007",Block 1007,G5040,U,"04843",U,S,"7451","0","+39.2825022","-076.5823286",0.088710984749292
"24","510","271501","4007","245102715014007",Block 4007,G5040,U,"04843",U,S,"23445","0","+39.3648096","-076.6650831",0.849705759971468
"24","510","130600","1031","245101306001031",Block 1031,G5040,U,"04843",U,S,"40","0","+39.3182122","-076.6298400",0.000000000000000
"24","510","280401","4022","245102804014022",Block 4022,G5040,U,"04843",U,S,"34101","0","+39.2931894","-076.7085876",0.191725062391700
"24","510","130600","2001","245101306002001",Block 2001,G5040,U,"04843",U,S,"12538","0","+39.3279289","-076.6261736",0.240933947863717
"24","510","260101","1018","245102601011018",Block 1018,G5040,U,"04843",U,S,"22427","0","+39.3464207","-076.5341864",0.320733066276714
"24","510","261000","2003","245102610002003",Block 2003,G5040,U,"04843",U,S,"7752","0","+39.2965973","-076.5717194",0.025119545547153
"24","510","010400","2006","245100104002006",Block 2006,G5040,U,"04843",U,S,"4595","0","+39.2852092","-076.5854201",0.107366802864194
"24","510","120500","1031","245101205001031",Block 1031,G5040,U,"04843",U,S,"4510","0","+39.3084585","-076.6189805",0.001751782696509
"24","510","150400","3015","245101504003015",Block 3015,G5040,U,"04843",U,S,"14298","0","+39.3123428","-076.6521819",0.109637552144927
"24","510","160200","1007","245101602001007",Block 1007,G5040,U,"04843",U,S,"7996","0","+39.3017621","-076.6420778",0.065426533125741
"24","510","250500","5000","245102505005000",Block 5000,G5040,U,"04843",U,S,"9946","0","+39.2326724","-076.5915070",0.142452803751413
"24","510","260203","1001","245102602031001",Block 1001,G5040,U,"04843",U,S,"181505","0","+39.3211652","-076.5437700",0.369536463841231
"24","510","260203","1022","245102602031022",Block 1022,G5040,U,"04843",U,S,"5835","0","+39.3206354","-076.5512326",0.142320308270437
"24","510","250103","3020","245102501033020",Block 3020,G5040,U,"04843",U,S,"20491","0","+39.2669078","-076.6775113",0.232677284948065
"24","510","260605","1031","245102606051031",Block 1031,G5040,U,"04843",U,S,"15174","0","+39.2716677","-076.5300885",0.054834874849767
"24","510","100100","4008","245101001004008",Block 4008,G5040,U,"04843",U,S,"10601","0","+39.3023251","-076.6007691",0.127530541776944
"24","510","270102","2016","245102701022016",Block 2016,G5040,U,"04843",U,S,"2557","0","+39.3368039","-076.5546976",0.101017072284780
"24","510","260202","3004","245102602023004",Block 3004,G5040,U,"04843",U,S,"4550","0","+39.3251164","-076.5592140",0.163726210896022
"24","510","271001","1011","245102710011011",Block 1011,G5040,U,"04843",U,S,"28222","0","+39.3425366","-076.6071550",0.162728760160260
"24","510","180300","2012","245101803002012",Block 2012,G5040,U,"04843",U,S,"3896","0","+39.2875137","-076.6359557",0.004793017932087
"24","510","150400","2015","245101504002015",Block 2015,G5040,U,"04843",U,S,"10521","0","+39.3104571","-076.6435802",0.018490882599673
"24","510","120600","2005","245101206002005",Block 2005,G5040,U,"04843",U,S,"8396","0","+39.3199101","-076.6195299",0.105452452884477
"24","510","271002","5008","245102710025008",Block 5008,G5040,U,"04843",U,S,"13721","0","+39.3530917","-076.6073252",0.425510881193884
"24","510","260201","4008","245102602014008",Block 4008,G5040,U,"04843",U,S,"23276","0","+39.3270536","-076.5478134",0.428431724743544
"24","510","260102","5018","245102601025018",Block 5018,G5040,U,"04843",U,S,"14842","0","+39.3331092","-076.5448758",0.253848128047674
"24","510","120201","1021","245101202011021",Block 1021,G5040,U,"04843",U,S,"1442","0","+39.3283957","-076.6098444",0.548025510532758
"24","510","110200","2004","245101102002004",Block 2004,G5040,U,"04843",U,S,"2083","0","+39.2984781","-076.6152297",0.183257514940683
"24","510","160400","3007","245101604003007",Block 3007,G5040,U,"04843",U,S,"2167","0","+39.2965293","-076.6487189",0.195422987914631
"24","510","130803","2012","245101308032012",Block 2012,G5040,U,"04843",U,S,"6580","0","+39.3414569","-076.6442594",0.421649324429259
"24","510","200600","1006","245102006001006",Block 1006,G5040,U,"04843",U,S,"5182","0","+39.2937398","-076.6719614",0.341773513852775
"24","510","280301","1007","245102803011007",Block 1007,G5040,U,"04843",U,S,"48632","0","+39.2997659","-076.7054703",0.823202277242855
"24","510","200500","4009","245102005004009",Block 4009,G5040,U,"04843",U,S,"4106","0","+39.2785063","-076.6556134",0.099511378545899
"24","510","120500","2023","245101205002023",Block 2023,G5040,U,"04843",U,S,"7896","0","+39.3073767","-076.6110754",0.005295052068012
"24","510","260605","4018","245102606054018",Block 4018,G5040,U,"04843",U,S,"10556","0","+39.2605374","-076.5312673",0.111094487080194
"24","510","160500","1009","245101605001009",Block 1009,G5040,U,"04843",U,S,"15953","0","+39.3022681","-076.6523345",0.038688898854417
"24","510","110200","1035","245101102001035",Block 1035,G5040,U,"04843",U,S,"7663","0","+39.3029447","-076.6156413",0.006062296155292
"24","510","271501","1014","245102715011014",Block 1014,G5040,U,"04843",U,S,"10196","0","+39.3717078","-076.6567153",0.645850609172673
"24","510","190100","2013","245101901002013",Block 2013,G5040,U,"04843",U,S,"8371","0","+39.2894346","-076.6389089",0.108345729446504
"24","510","260501","3038","245102605013038",Block 3038,G5040,U,"04843",U,S,"22152","0","+39.2869814","-076.5416468",0.007381900084305
"24","510","160801","3013","245101608013013",Block 3013,G5040,U,"04843",U,S,"3387","0","+39.2966987","-076.6835629",0.058726719148586
"24","510","272006","2010","245102720062010",Block 2010,G5040,U,"04843",U,S,"9345","0","+39.3547668","-076.6965796",0.380218119637727
"24","510","270801","3004","245102708013004",Block 3004,G5040,U,"04843",U,S,"15213","0","+39.3704517","-076.5962446",0.333119571988713
